mean:0.014471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0694, [[0.9942004908693792,0.4436361093884591, 0.016693861326165557], [0.09451705156212072,0.1361261079298794, 0.003491264267731739], [0.009672232046880959,0.0249044275225651, 0.00321035794733953], [0.014198836644821248,0.0289081365793263, 0.0030498400499725537], [0.0001160667845625716,0.0012893300352281, 0.002969581101289065], [3.868892818752387e-05,0.0, 0.002728804255238601], [0.016713616977010296,0.0287045581527113, 0.00040129474341744155], [0.0002321335691251432,0.0321653914051659, 0.00044142421775918573], [0.014160147716633724,0.0238865353894903, 0.00044142421775918573], [0.01756477339713582,0.0235472380117986, 0.00032103579473395324]]
0.0185, [[0.26877198411872805,0.2713181336360637, 0.0351935489977096], [0.10577552966469016,0.1895315151785409, 0.0016453084480115097], [0.00046426713825028555,0.0358298030842354, 0.00024077684605046496], [0.0029016696140642868,0.0333190024893174, 0.0008025894868348822], [0.01895757481188668,0.0323689698317809, 0.00016051789736697662], [0.015320815562259437,0.0287724176282496, 0.00016051789736697662], [0.01775821803807344,0.0250401464736418, 0.00044142421775918573], [0.0004255782100627617,0.0314189371742443, 0.0002809063203922091], [0.014469659142133915,0.0263294765088699, 0.00040129474341744155], [0.0027469139013141914,0.0303331855656311, 0.0007223305381513948]]
0.0019, [[0.01891888588369916,0.0573412568298843, 0.00016051789736697662], [0.002708224973126668,0.0050894606653743, 0.0022472505631376707], [0.002669536044939145,0.0321653914051659, 0.0008828484355183706], [0.015088681993134298,0.0554411915148113, 0.0002809063203922091], [0.002785602829501716,0.0034608332524545, 0.002006473717087206], [0.0004255782100627617,0.0, 0.002006473717087206], [0.0100591213287562,0.0254473033268717, 0.0004815536921009299], [0.0029016696140642868,0.0346761920000839, 0.0], [0.00696400707375429,0.001900065315073, 0.0005216831664426741], [0.009594854190505913,0.0198149668571908, 4.0129474341744155e-05]]
0.0049, [[0.0767975224522348,0.1647628066070524, 0.0015650494993280212], [0.07834507957973576,0.1325974152018865, 0.0046951484979840625], [0.056988791220222615,0.1066072360707081, 0.0036116526907569715], [0.06774431325635422,0.0760026126029236, 0.00020064737170872077], [0.006693184576441622,0.0193399505284225, 0.00016051789736697662], [0.006731873504629148,0.0215114537456489, 0.0004815536921009299], [0.00696400707375429,0.0242258327671819, 0.00032103579473395324], [0.006886629217379242,0.0218507511233405, 0.00016051789736697662], [0.007389585283817052,0.0239543948650286, 0.0004815536921009299], [0.02460615832726516,0.0272116496908682, 0.0005216831664426741]]
0.0063, [[0.07103287215229376,0.136872562160801, 0.0037320411137822043], [0.09111242588161864,0.1357868105521877, 0.004655019023642319], [0.11173362460556883,0.1846456329397816, 0.0016051789736697653], [0.08581204271992786,0.1788097180434857, 0.0016453084480115097], [0.00046426713825028555,0.0388156200079217, 0.0002809063203922091], [0.00046426713825028555,0.0299938881879395, 0.0006822010638096507], [0.024528780470890108,0.0271437902153298, 0.0006019421151261624], [0.0004255782100627617,0.0, 0.0008025894868348822], [0.00046426713825028555,0.0045465848610677, 0.00044142421775918573], [0.0004255782100627617,0.0, 0.0006019421151261624]]
0.0672, [[0.8409850037152957,0.4344127838338867, 0.03358837002403983], [0.26753393841672735,0.2701866368758837, 0.03378901739574855], [0.007118762786504387,0.0238186759139519, 0.0004815536921009299], [0.0,0.0021715032172263, 0.0002809063203922091], [0.0004255782100627617,0.0, 0.00012038842302523248], [0.0004255782100627617,0.0026465195459946, 0.0018860852940619736], [0.0004255782100627617,0.0042072874833761, 0.00016051789736697662], [0.0004255782100627617,0.0, 4.0129474341744155e-05], [7.737785637504774e-05,0.007532401784754, 0.00016051789736697662], [0.0027469139013141914,0.0057001959452192, 0.00020064737170872077]]
0.0054, [[0.08596679843267795,0.1818633944427102, 0.0015249200249862773], [0.002862980685876764,0.0039358495812228, 0.0050161842927180155], [0.009788298831443531,0.0238865353894903, 0.0030899695243142974], [0.022710400846076492,0.0598520574248024, 0.0006822010638096507], [0.0025921581885640973,0.0320296724540892, 0.0011637547559105797], [0.0037141371060022874,0.0368476952173103, 0.0008025894868348822], [7.737785637504774e-05,0.0002714379021532, 0.002166991614454183], [0.013695880578383437,0.0235472380117986, 0.00024077684605046496], [0.00696400707375429,0.0263294765088699, 0.00020064737170872077], [0.0027469139013141914,0.0373227115460786, 0.0007223305381513948]]
0.005, [[0.07223222892610699,0.1811169402117886, 0.0016854379223532536], [0.058033392281285755,0.1133931836245406, 0.004614889549300573], [0.04046861888414993,0.0519124987868184, 0.0007624600124931382], [0.011258478102569436,0.0205614210881123, 0.00016051789736697662], [0.0028242917576892386,0.0057680554207576, 0.00044142421775918573], [0.007737785637504766,0.0215114537456489, 0.00016051789736697662], [0.0004255782100627617,0.0040037090567611, 0.0005618126407844182], [0.0036754481778147638,0.0014929084618431, 0.0004815536921009299], [0.0004255782100627617,0.0036644116790695, 0.0006019421151261624], [0.0029016696140642868,0.0039358495812228, 0.00016051789736697662]]
0.031, [[0.27349203335760597,0.2738109624358353, 0.03483238372863389], [0.4463,0.3533870080228706, 0.012600654943307655], [0.07443749783279585,0.1393155032801806, 0.004574760074958831], [0.1219088127188876,0.1599447838438314, 0.004333983228908366], [0.08163363847567529,0.162591303389826, 0.0015650494993280212], [0.10167450327681263,0.1032142622937919, 0.00032103579473395324], [0.0002321335691251432,0.026125898082255, 0.0002809063203922091], [0.07548209889385898,0.1012463375031804, 0.00020064737170872077], [0.01029125489788134,0.0249044275225651, 0.0021268621401124383], [0.00046426713825028555,0.0059716338473725, 0.001926214768403718]]
0.0295, [[0.3064936891015638,0.2693380143057487, 0.028612315205663562], [0.3591880092929713,0.443241944270504, 0.0030899695243142974], [0.08852026769305453,0.152344522583539, 0.009310038047284636], [0.07265780713616976,0.1356510916011111, 0.005618126407844176], [0.0004255782100627617,0.0040715685322994, 0.0015249200249862773], [0.03617414785533478,0.0866565502624406, 0.0013644021276193006], [0.036831859634522686,0.0759347531273853, 0.0010834958072270915], [0.021394977287700682,0.0757990341763087, 0.001003236858543603], [0.021936622282326013,0.0793955863798399, 0.000963107384201859], [0.03098983147820659,0.0773598021136901, 0.0009229779098601147]]
0.0197, [[0.3312932920697666,0.268648508467514, 0.022071210887959266], [0.08728222199105376,0.1340224641881913, 0.004655019023642319], [0.019189708381011823,0.0352190678043905, 0.041293229097654705], [0.003598070321439716,0.0364405383640803, 0.0007223305381513948], [0.01535950449044696,0.0250401464736418, 0.00040129474341744155], [0.003598070321439716,0.0310796397965527, 0.0008427189611766264], [0.003636759249627241,0.0308760613699377, 0.0008025894868348822], [0.0,0.0071931044070624, 0.00020064737170872077], [0.0004255782100627617,0.0, 0.0004815536921009299], [0.0004255782100627617,0.0, 0.0006420715894679065]]
